,Unnamed: 0,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount 
2711,2731,2732,137,-JIEEEEEEEEEEM,2018-08-08 09:24:07,哎哟喂[吃瓜][吃瓜]@缄默疯子,香港,45.64.240.230,"香港特别行政区  * GeoIP: Central District, Hong Kong * SmarTone Mobile Communications",16,1533691447,0,cj,0,0,0,0,5B6A4635-2D40F0E6-9525F830-8C5-7AB,1533691447,2018-08-08,08-08 09,1062
2712,2732,2733,137,乌鲁鲁K,2018-08-08 09:24:04,你的阅读理解太[给力],广东河源,113.75.51.142,"广东省河源市 电信 * GeoIP: Heyuan, Guangdong, China * China Telecom Guangdong",11,1533691444,0,cj,0,1,0,0,5B6A4633-714B338E-147E90C30-8C5-8F1,1533691444,2018-08-08,08-08 09,1061
2713,2733,2734,137,突然消失还行,2018-08-08 09:23:57,呜呜，我想骂人,江苏苏州,180.107.159.225,"江苏省苏州市 电信 * GeoIP: Suzhou, Jiangsu, China * China Telecom jiangsu",7,1533691436,0,cj,0,0,0,0,5B6A462D-B46B9FE1-1829F0697-8C5-916,1533691437,2018-08-08,08-08 09,1060
2714,2734,2735,137,布可多,2018-08-08 09:23:55,要脸不要[微笑],上海,183.192.37.170,"上海市 移动 * GeoIP: Shanghai, China * Shanghai Mobile Communications Co.,Ltd.",8,1533691435,0,cj,0,0,0,0,5B6A4628-B7C025AA-BF84255D-8C5-832,1533691435,2018-08-08,08-08 09,1059
2715,2735,2736,137,我们是野兽-,2018-08-08 09:23:55,@翊趐 @mcbenderrrrrr 天天背锅，哪里买的起星巴克哦,四川,223.104.216.3,"中国 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",33,1533691435,0,cj,0,0,0,0,5B6A462B-DF68D803-C907CFCA-8C5-96E,1533691435,2018-08-08,08-08 09,1058
2716,2736,2737,137,moontemple,2018-08-08 09:23:50,缺打，勤劳节俭的传统美德都没了。,北京,106.121.77.8,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",16,1533691430,0,cj,0,0,0,0,5B6A4626-6A794D08-76F4D0CF-8C5-82B,1533691430,2018-08-08,08-08 09,1057
2717,2737,2738,137,潇洒走二回阿嘎西,2018-08-08 09:23:48,怎么说呢，有一些道理，但是不能以偏概全,北京,106.120.116.140,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",19,1533691428,0,cj,0,0,0,0,5B6A4621-6A78748C-56ED9E72-8C5-9B7,1533691428,2018-08-08,08-08 09,1056
2718,2738,2739,137,Terrorist_Win,2018-08-08 09:23:43,魔幻的节奏开始了,北京,114.252.194.197,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",8,1533691423,0,cj,0,0,0,0,5B6A461E-72FCC2C5-916D7314-8C5-955,1533691423,2018-08-08,08-08 09,1055
2719,2739,2740,137,-司马瑞煞,2018-08-08 09:23:41,这种事本身就不该一帮子打死全部人，贵原博起这种标题也就无非是为了挑起事端引起流量吧。,北京,117.136.0.191,"北京市 移动 * GeoIP: Beijing, China * China Mobile",42,1533691420,0,cj,0,0,0,0,5B6A4619-758800BF-669C2AC9-8C5-9B4,1533691421,2018-08-08,08-08 09,1054
2720,2740,2741,138,JJJohn0917,2018-08-08 09:23:40,还强调独子独女，计huà生育不也是你们提出来的吗🙊感觉什么都有错🙊活在🀄️就是错,广东广州,120.236.174.164,"广东省广州市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",43,1533691419,0,cj,0,0,0,0,5B6A461B-78ECAEA4-6876E8A0-8C5-912,1533691420,2018-08-08,08-08 09,1053
2721,2741,2742,138,无欲貌,2018-08-08 09:23:35,可以不借贷[摊手]问题是没钱可存是坐实的，谁让工资太低[喵喵],江苏苏州,114.217.180.108,"江苏省苏州市 电信 * GeoIP: Nanjing, Jiangsu, China * China Telecom jiangsu",38,1533691414,0,cj,0,1,0,0,5B6A4614-72D9B46C-93B16C1E-8C5-957,1533691415,2018-08-08,08-08 09,1052
2722,2742,2743,138,最近风头不太对改个名吧的王椭,2018-08-08 09:23:31,分房子，分工作，分福利没我们年轻人啥事，分锅倒是少不了我们一口,江苏无锡,120.195.219.223,"江苏省无锡市 移动 * GeoIP: Wuxi, Jiangsu, China * China Mobile",31,1533691410,0,cj,0,0,0,0,5B6A460F-78C3DBDF-A0787739-8C5-83E,1533691411,2018-08-08,08-08 09,1051
2723,2743,2744,138,鹿角上的蜘蛛网,2018-08-08 09:23:29,焦。胶圈啃不动。,河北石家庄,222.223.186.237,"河北省石家庄市 电信 * GeoIP: Beichen, Hebei, China * China Telecom hebei",16,1533691408,0,cj,0,2,0,0,5B6A460D-DEDFBAED-1512F5C26-8C5-7FC,1533691409,2018-08-08,08-08 09,1050
2724,2744,2745,138,JJJohn0917,2018-08-08 09:23:29,还强调独子独女，计划生育不也是你们提出来的吗🙊感觉什么都有错🙊活在🀄️就是错,广东广州,120.236.174.164,"广东省广州市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",41,1533691409,0,cj,0,0,0,0,5B6A460E-78ECAEA4-6876E8A0-8C5-912,1533691409,2018-08-08,08-08 09,1049
2725,2745,2746,138,思追与莫愁,2018-08-08 09:23:29,我们是背锅的一代[二哈]从小背到大真是,广东,223.104.63.71,"广东省深圳市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",19,1533691409,0,cj,0,0,0,0,5B6A460E-DF683F47-9DB6E7CC-8C5-887,1533691409,2018-08-08,08-08 09,1048
2726,2747,2748,138,Summer什麽羊,2018-08-08 09:23:16,是哪个年代的人发明计划生育、炒楼炒股、各种造假、延迟退休、又开放二胎的？是谁给了这代年轻人这样的生活（生存）环境？谁可耻[摊手],广东广州,59.42.36.151,"广东省广州市 电信 * GeoIP: Guangzhou, Guangdong, China * China Telecom Guangdong",64,1533691395,0,cj,0,0,0,0,5B6A4602-3B2A2497-1370176E3-8C5-87B,1533691396,2018-08-08,08-08 09,1047
2727,2748,2749,138,Tong小月半一噗哒,2018-08-08 09:23:14,明明是司机不行 竟然在这里怪乘客 无耻,菲律宾,210.213.66.76,"菲律宾  * GeoIP: Makati City, Manila, Philippines * Philippine Long Distance Telephone",19,1533691394,0,cj,0,0,0,0,5B6A45FF-D2D5424C-64243275-8C5-8BC,1533691394,2018-08-08,08-08 09,1046
2728,2750,2751,138,幽浮蜉蝣,2018-08-08 09:23:10,没想到我居然这么牛逼，赶紧看看花呗余额，正好可以请朋友吃顿烧烤，庆祝庆祝。,上海,220.112.121.112,"上海市 鹏博士 * GeoIP: Beijing, China * BeiJing Guoxin bilin Telecom Technology Co.,Ltd",37,1533691390,0,cj,0,0,0,0,5B6A45FE-DC707970-9724A2DA-8C5-9F2,1533691390,2018-08-08,08-08 09,1045
2729,2749,2750,138,千杯想让244的耳朵早点好起来,2018-08-08 09:23:10,这篇文章感觉是翻译外网然后拼凑的用词透露着浓浓的（中文没学好外文自然不必说的）翻译腔,河北张家口,120.12.133.202,"河北省张家口市 联通 * GeoIP: Zhangjiakou, Hebei, China * China Unicom Heibei",42,1533691389,0,cj,0,0,0,0,5B6A45FA-780C85CA-643BAA38-8C5-89D,1533691390,2018-08-08,08-08 09,1044
2730,2751,2752,138,时代机器人,2018-08-08 09:23:06,怪我咯？,重庆,183.228.219.0,"重庆市 移动 * GeoIP: Chongqing, China * China Mobile Guangdong",4,1533691385,0,cj,0,0,0,0,5B6A45F7-B7E4DB00-5D3DDF19-8C5-8F1,1533691386,2018-08-08,08-08 09,1043
2731,2752,2753,138,谁删老子号死全家,2018-08-08 09:22:59,用用智能手机喝喝星巴克穿点大牌衣服就能让年轻人背上沉重债务的国家得垃圾成啥样啊[吃瓜][吃瓜][吃瓜],广西北海,113.17.21.208,"广西自治区北海市 电信 * GeoIP: Beihai, Guangxi, China * Beihai",51,1533691379,0,cj,0,0,0,0,5B6A45F0-711115D0-18468F0BF-8C5-866,1533691379,2018-08-08,08-08 09,1042
2732,2753,2754,138,Listen_avi,2018-08-08 09:22:09,援引的文章来源 和 做的结论 你确定是一个？？？如果你这么认真看新闻还能理解成这样，那只能祝您生生世世种花家了[中国赞][中国赞][中国赞],江苏苏州,180.108.213.251,"江苏省苏州市 电信 * GeoIP: Changshu, Jiangsu, China * China Telecom jiangsu",85,1533691329,0,cj,0,1,0,0,5B6A45BF-B46CD5FB-732AD055-8C5-866,1533691329,2018-08-08,08-08 09,1041
2733,2754,2755,138,不务正业咸鱼也,2018-08-08 09:22:06,[疑问][疑问][疑问],云南曲靖,180.130.2.67,"云南省昆明市 联通 * GeoIP: Kunming, Yunnan, China * China Unicom Yunnan",22,1533691326,0,cj,0,1,0,0,5B6A45BA-B4820243-6FD9AEAA-8C5-9DF,1533691326,2018-08-08,08-08 09,1040
2734,2755,2756,138,壶茶美玉,2018-08-08 09:22:05,甩锅侠你好，喝杯星巴克怎么了，偶尔喝喝没问题，就是房价得几代人的钱负担不起。,天津塘沽,180.89.1.249,"天津市 鹏博士 * GeoIP: Beijing, China * China Telecom Beijing",38,1533691325,0,cj,0,0,0,0,5B6A45BA-B45901F9-131D02E68-8C5-8DC,1533691325,2018-08-08,08-08 09,1039
2735,2756,2757,138,我是肥包包,2018-08-08 09:22:04,作为80后，当年被黑得好惨,江苏苏州,121.227.87.77,"江苏省苏州市 电信 * GeoIP: Changshu, Jiangsu, China * China Telecom jiangsu",13,1533691324,0,cj,0,0,0,0,5B6A45BC-79E3574D-6681D420-8C5-944,1533691324,2018-08-08,08-08 09,1038
2736,2757,2758,138,佛小王,2018-08-08 09:22:00,突然感觉有动力了，要努力活下去,广东深圳,119.137.52.219,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",15,1533691319,0,cj,0,0,0,0,5B6A45B7-778934DB-5CF5F081-8C5-918,1533691320,2018-08-08,08-08 09,1037
2737,2758,2759,138,Leeyaxin,2018-08-08 09:21:57,快一边去吧 你觉得还手机贷容易还是还房贷容易？ 还不能活在当下了？？？非要活在一辈子的房贷才不是可耻的？,澳大利亚,220.233.109.179,"澳大利亚  * GeoIP: Springfield, New South Wales, Australia * Exetel",52,1533691317,0,cj,0,0,0,0,5B6A45B2-DCE96DB3-615EF23F-8C5-89E,1533691317,2018-08-08,08-08 09,1036
2738,2759,2760,138,傻狍子专用马甲,2018-08-08 09:21:53,我原来可是相信踏实肯干就有房子的，过一阵我抬头一看，有的人踏实肯干连命都保不住，于是我也就不想房子的事了,河南许昌,182.118.116.99,"河南省许昌市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",62,1533691313,0,cj,0,1,0,0,5B6A45AD-B6767463-1478ABAE7-8C5-88B,1533691313,2018-08-08,08-08 09,1035
2739,2760,2761,139,V字想来是个罕物,2018-08-08 09:21:51,我还想问问是谁带领年轻人走向危机呢？？,浙江湖州,183.131.162.247,"浙江省湖州市 电信 * GeoIP: Suzhou, Jiangsu, China * China Telecom Huzhou",19,1533691311,0,cj,0,0,0,0,5B6A45AF-B783A2F7-63E71309-8C5-9A7,1533691311,2018-08-08,08-08 09,1034
2740,2761,2762,139,某Oscar,2018-08-08 09:21:42,想想群名！啥也别说了[允悲],北京,117.136.38.150,"北京市 移动 * GeoIP: Beijing, China * China Mobile",22,1533691302,0,cj,0,2,0,0,5B6A45A5-75882696-6266EF6A-8C5-92D,1533691302,2018-08-08,08-08 09,1033
2741,2762,2763,139,李大星SPG,2018-08-08 09:21:36,促进内需这不是国策的 要和国家作对[doge],陕西西安,113.200.107.24,"陕西省西安市 联通 * GeoIP: Xian, Shaanxi, China * China Unicom Shannxi",23,1533691296,0,cj,0,0,0,0,5B6A459D-71C86B18-7086F6F0-8C5-8CC,1533691296,2018-08-08,08-08 09,1032
2742,2763,2764,139,青空FanCY,2018-08-08 09:21:31,妈蛋，我忧伤的是我已不是年轻人！,江苏南京,117.136.45.79,"江苏省 移动 * GeoIP: Nanjing, Jiangsu, China * China Mobile",16,1533691291,0,cj,0,0,0,0,5B6A4599-75882D4F-9DFC9AEA-8C5-88C,1533691291,2018-08-08,08-08 09,1031
2743,2765,2766,139,鼎鼎lee,2018-08-08 09:21:10,这不就跟当年80后如何如何，90后如何如何一个路数吗……,上海,223.104.212.191,"中国 移动 * GeoIP: Shanghai, China * Shanghai Mobile Communications Co.,Ltd.",28,1533691270,0,cj,0,0,0,0,5B6A4586-DF68D4BF-A210FDC5-8C5-97B,1533691270,2018-08-08,08-08 09,1030
2744,2764,2765,139,陆陆陆江陵,2018-08-08 09:21:10,[作揖]我错估了您的不要脸程度 还得关注再评论呢,甘肃兰州,124.152.205.130,"甘肃省兰州市 联通 * GeoIP: Lanzhou, Gansu, China * China Unicom Gansu",24,1533691270,0,cj,0,0,0,0,5B6A4585-7C98CD82-CF6DA1E4-8C5-A0A,1533691270,2018-08-08,08-08 09,1029
2745,2766,2767,139,鸩纳兰,2018-08-08 09:21:09,我买包买房买各种 也不欠别人一分钱[摊手],湖南常德,223.150.57.160,"湖南省常德市 电信 * GeoIP: Changde, Hunan, China * China Telecom Hunan",21,1533691269,0,cj,0,0,0,0,5B6A4585-DF9639A0-606C1B6D-8C5-980,1533691269,2018-08-08,08-08 09,1028
2746,2767,2768,139,上天与日并肩,2018-08-08 09:21:06,看哪里吧一般23线城市1万一个月100年应该够了。,浙江宁波,36.22.11.207,"浙江省宁波市 电信 * GeoIP: Yuyao, Zhejiang, China * China Telecom Ningbo",37,1533691265,0,cj,0,2,0,0,5B6A457E-24160BCF-14A34D245-8C5-8AD,1533691266,2018-08-08,08-08 09,1027
2747,2768,2769,139,LakeDaum,2018-08-08 09:21:03,你好，请问不借贷买什么房？租什么房？,广东广州,112.96.173.248,"广东省广州市 联通 * GeoIP: Guangzhou, Guangdong, China * China Unicom Guangzhou network",18,1533691263,0,cj,0,0,0,0,5B6A457D-7060ADF8-6809A69E-8C5-88E,1533691263,2018-08-08,08-08 09,1026
2748,2769,2770,139,踩着油门找刹车,2018-08-08 09:20:58,来吧，可着我们这代霍霍,辽宁大连,123.185.42.215,"辽宁省大连市 电信 * GeoIP: Dalian, Liaoning, China * China Telecom Sichuan province Chengdu MAN network",11,1533691257,0,cj,0,0,0,0,5B6A4578-7BB92AD7-166229E43-8C5-858,1533691258,2018-08-08,08-08 09,1025
2749,2770,2771,139,高文征的救赎,2018-08-08 09:20:53,越花钱钱越多这个道理你不懂吗，美国人能花钱，但是人家是世界老大，钱都在房地产里资金还有活力？对不起，我们没有你们那代人的奴性,北京,114.242.249.178,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",62,1533691253,0,cj,0,0,0,0,5B6A4573-72F2F9B2-B1DFA1EB-8C5-97A,1533691253,2018-08-08,08-08 09,1024
2750,2771,2772,139,-司马瑞煞,2018-08-08 09:20:47,不好意思哦，我自己负担的起自己的生活消费，反观家里被贷款催债围追堵截不停搬家的中老龄亲戚们，我觉得最起码还像个人。,北京,117.136.0.191,"北京市 移动 * GeoIP: Beijing, China * China Mobile",57,1533691247,0,cj,0,0,0,0,5B6A456B-758800BF-669C2AC9-8C5-9B4,1533691247,2018-08-08,08-08 09,1023
2751,2772,2773,139,nuisancesssss,2018-08-08 09:20:47,我有一句mmp一定要讲,湖北宜昌,171.44.189.210,"湖北省宜昌市 电信 * GeoIP: Yuncheng, Shanxi, China * China Telecom",11,1533691246,0,cj,0,0,0,0,5B6A456D-AB2CBDD2-678014B1-8C5-9FB,1533691247,2018-08-08,08-08 09,1022
2752,2773,2774,139,玉藻朗姆姆,2018-08-08 09:20:46,你怎么不智慧三连,日本,180.63.71.240,"日本  * GeoIP: Kawanishi, Hyogo, Japan * NTT",8,1533691246,0,cj,0,0,0,0,5B6A456B-B43F47F0-6F32AAC4-8C5-920,1533691246,2018-08-08,08-08 09,1021
2753,2774,2775,139,真哥66,2018-08-08 09:20:44,[doge]就是想年轻人要背锅呗,广东佛山,113.71.38.113,"广东省佛山市 电信 * GeoIP: Foshan, Guangdong, China * China Telecom Guangdong",16,1533691244,0,cj,0,0,0,0,5B6A456A-71472671-4F163100-8C5-962,1533691244,2018-08-08,08-08 09,1020
2754,2775,2776,139,EMkr7,2018-08-08 09:20:41,你的想法很危险啊！看不懂看不懂[二哈],上海,116.228.169.65,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",27,1533691241,0,cj,0,3,0,0,5B6A4568-74E4A941-67A3D0DF-8C5-92B,1533691241,2018-08-08,08-08 09,1019
2755,2776,2777,139,Conceil,2018-08-08 09:20:40,这节奏带的,广西南宁,171.105.64.73,"广西自治区南宁市 电信 * GeoIP: Nanning, Guangxi, China * China Telecom",5,1533691240,0,cj,0,0,0,0,5B6A4567-AB694049-91DE5116-8C5-985,1533691240,2018-08-08,08-08 09,1018
2756,2777,2778,139,鹿角上的蜘蛛网,2018-08-08 09:20:40,另一种意义上的男女平等了卧槽……,河北石家庄,222.223.186.237,"河北省石家庄市 电信 * GeoIP: Beichen, Hebei, China * China Telecom hebei",28,1533691240,0,cj,0,1,0,0,5B6A4567-DEDFBAED-1512F5C26-8C5-7FC,1533691240,2018-08-08,08-08 09,1017
2757,2778,2779,139,FanVanFun,2018-08-08 09:20:39,到时候国家经济出现问题都是我们这批年轻人祸祸的，很惭愧，国家经济被我们这代人拖垮了,福建,117.136.75.189,"福建省 移动 * GeoIP: Fuzhou, Fujian, China * China Mobile Guangdong",41,1533691238,0,cj,0,0,0,0,5B6A4564-75884BBD-DCAA93A1-8C5-853,1533691239,2018-08-08,08-08 09,1016
2758,2779,2780,139,眉毛天生就这么弯,2018-08-08 09:20:38,我觉得讽刺的是，写这篇文章初稿的是一个年轻人也说不定,四川成都,117.136.70.59,"四川省 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",26,1533691238,0,cj,0,0,0,0,5B6A4564-7588463B-455F2BCD-8C5-89E,1533691238,2018-08-08,08-08 09,1015
2759,2780,2781,140,Maoyi-爵,2018-08-08 09:20:11,真是垃圾文章，花了几百万买房为国家GDP做微薄贡献，还要被安个带领国家走向危机的锅,浙江,112.17.238.111,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",41,1533691211,0,cj,0,0,0,0,5B6A454B-7011EE6F-8D7F8696-8C5-8C2,1533691211,2018-08-08,08-08 09,1014
2760,2781,2782,140,深圳小栗旬,2018-08-08 09:20:09,买不起房子你还不让我买星巴克啦,湖南,43.250.201.121,"湖南省长沙市 联通 * GeoIP: Changsha, Hunan, China * China Unicom HuNan",15,1533691208,0,cj,0,0,0,0,5B6A4548-2BFAC979-CD3F0A2E-8C5-93F,1533691209,2018-08-08,08-08 09,1013
2761,2782,2783,140,花差的意思就是美差,2018-08-08 09:20:05,年轻人里外不是人啊,陕西西安,123.138.233.88,"陕西省汉中市 联通 * GeoIP: Xian, Shaanxi, China * China Unicom Shannxi province network",9,1533691205,0,cj,0,0,0,0,5B6A4542-7B8AE958-B22818D2-8C5-8E0,1533691205,2018-08-08,08-08 09,1012
2762,2783,2784,140,傻狍子专用马甲,2018-08-08 09:20:05,还有医疗和教育🙃,河南许昌,182.118.116.99,"河南省许昌市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",21,1533691205,0,cj,0,1,0,0,5B6A4542-B6767463-1478ABAE7-8C5-88B,1533691205,2018-08-08,08-08 09,1011
2763,2784,2785,140,隼羽羽羽,2018-08-08 09:19:59,爱咋咋吧,山西运城,60.222.239.26,"山西省运城市 联通 * GeoIP: Yuncheng, Shanxi, China * China Unicom Shanxi",4,1533691199,0,cj,0,0,0,0,5B6A453C-3CDEEF1A-7237ECE3-8C5-9E3,1533691199,2018-08-08,08-08 09,1010
2764,2785,2786,140,没有咸蛋的超人super,2018-08-08 09:19:49,感动😹 过了这么多年我还记得escape goat 是啥意思……,浙江杭州,115.204.114.130,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",33,1533691189,0,cj,0,0,0,0,5B6A4533-73CC7282-189F57A51-8C5-945,1533691189,2018-08-08,08-08 09,1009
2765,2786,2787,140,果王yanyan,2018-08-08 09:19:48,不消费，把钱存银行，银行好拿去赚钱，对吧,上海,211.161.244.46,"上海市 鹏博士 * GeoIP: Beijing, China * BeiJing Guoxin bilin Telecom Technology Co.,Ltd",20,1533691188,0,cj,0,0,0,0,5B6A4530-D3A1F42E-7EBE38C6-8C5-863,1533691188,2018-08-08,08-08 09,1008
2766,2787,2788,140,淮右布衣-,2018-08-08 09:19:48,六个钱包了解一下,安徽合肥,117.71.50.24,"安徽省合肥市 电信 * GeoIP: Hefei, Anhui, China * China Telecom Anhui",8,1533691188,0,cj,0,0,0,0,5B6A4534-75473218-E8F769B5-8C5-9DD,1533691188,2018-08-08,08-08 09,1007
2767,2788,2789,140,巧然妹纸,2018-08-08 09:19:47,哈哈哈哈哈哈哈哈哈大兄弟[doge][doge][doge]你这个想法很刺激哦,上海,223.104.210.0,"上海市 移动 * GeoIP: Shanghai, China * Shanghai Mobile Communications Co.,Ltd.",50,1533691187,0,cj,0,1,0,0,5B6A4531-DF68D200-4C32DBD9-8C5-8BE,1533691187,2018-08-08,08-08 09,1006
2768,2789,2790,140,黑色柳丁541,2018-08-08 09:19:36,我他娘的为了财产安全连信用卡都不敢办，至今没法在Origin、iTunes、Google Play上买我想买的东西，这锅坚决不背,湖北武汉,59.172.108.26,"湖北省武汉市 电信 * GeoIP: Wuhan, Hubei, China * China Telecom Hubei",64,1533691176,0,cj,0,0,0,0,5B6A4526-3BAC6C1A-973228CF-8C5-85B,1533691176,2018-08-08,08-08 09,1005
2769,2790,2791,140,一杯cola加冰谢谢,2018-08-08 09:19:36,我买不起房我还不能买个咖啡买个新手机了吗[费解],四川成都,101.206.166.196,"四川省成都市 联通 * GeoIP: Chengdu, Sichuan, China * UNICOM Sichuan",24,1533691175,0,cj,0,0,0,0,5B6A4525-65CEA6C4-E2F38C81-8C5-9E5,1533691176,2018-08-08,08-08 09,1004
2770,2791,2792,140,AniAnswer,2018-08-08 09:19:35,设置鼓风机的人是你，制造风口的人是你，享受红利的人是你，拆桥的人是你，甩锅的人还是你。虽然我不是文中提到的那类人，但是我依然想爆粗[怒骂],广东深圳,117.136.40.187,"广东省东莞市 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",69,1533691175,0,cj,0,0,0,0,5B6A4526-758828BB-AB1274FE-8C5-8D9,1533691175,2018-08-08,08-08 09,1003
2771,2792,2793,140,不如打铁,2018-08-08 09:19:33,这不是个锅，是个盆,江苏南京,211.162.81.96,"江苏省南京市 鹏博士 * GeoIP: Beijing, China * BeiJing Guoxin bilin Telecom Technology Co.,Ltd",9,1533691173,0,cj,0,0,0,0,5B6A4522-D3A25160-1852FF017-8C5-857,1533691173,2018-08-08,08-08 09,1002
2772,2794,2795,140,Ann初十,2018-08-08 09:19:31,我不是不买房，我是买不起,江苏苏州,223.104.145.138,"江苏省 移动 * GeoIP: Suzhou, Jiangsu, China * China Mobile",12,1533691171,0,cj,0,0,0,0,5B6A4521-DF68918A-7EA7EA3F-8C5-8D8,1533691171,2018-08-08,08-08 09,1001
